,gene
4845,TMEM222
4846,NDUFS8
4847,STS
4848,MRPL37
4849,USP5
4850,FOXM1
4851,SETD1A
4852,CUL2
4853,KPNA4
4854,GOSR2
4855,LUZP1
4856,RAB6B
4857,ANAPC5
4858,GMCL1
4859,CLDN12
4860,TECPR1
4861,ACTR3B
4862,ZDHHC3
4863,ARID3B
4864,ANAPC2
4865,MTIF2
4866,HSPD1
4867,ARFGAP1
4868,PCNXL4
4869,MKRN1
4870,RNF167
4871,LINGO1
4872,RNF146
4873,PNPO
4874,NCOA6
4875,TYK2
4876,ZNF43
4877,SETD6
4878,TRIM52
4879,JAG1
4880,NXT2
4881,SYT15
4882,RASD1
4883,DKK2
4884,ZFP91
4885,CRYAB
4886,MIS18A
4887,WLS
4888,SPAST
4889,TEX2
4890,ATP1B1
4891,RRP1B
4892,VPS13C
4893,GTF2IRD2
4894,PSMB7
4895,AFMID
4896,C3orf52
4897,RCL1
4898,TMEM208
4899,MED23
4900,PRKRIP1
4901,ZNF681
4902,UQCC2
4903,PER2
4904,ZNF676
4905,BIVM
4906,PLA2G15
4907,SPA17
4908,MRPS34
4909,FEM1B
4910,STK4
4911,R3HDM4
4912,C12orf10
4913,MOV10
4914,ZMAT1
4915,PPP1R9B
4916,KLHL18
4917,RNF181
4918,ATP5S
4919,ATG3
4920,CCDC53
4921,KCNMA1
4922,ZMPSTE24
4923,DARS2
4924,SHFM1
4925,NCCRP1
4926,GOLGA2
4927,WNT10A
4928,E2F8
4929,TMEM183A
4930,CCDC73
4931,SLC48A1
4932,KLF10
4933,EHBP1
4934,MMP23B
4935,CYTH3
4936,ZNF700
4937,GPR157
4938,VPS13A
4939,SAMD11
4940,CCNG2
4941,KIAA1671
4942,MRTO4
4943,NPAT
4944,P3H2
4945,BEST1
4946,AMOTL2
4947,SNX12
4948,CAPRIN2
4949,CDK1
4950,ZNF420
4951,PRKCDBP
4952,PKN1
4953,ZNF117
4954,TWIST2
4955,CAV1
4956,CLPTM1
4957,THBD
4958,AAMP
4959,BIRC3
4960,MAPRE1
4961,TLE3
4962,C6orf1
4963,MAPK10
4964,ERCC6
4965,TLE2
4966,PINK1
4967,SSFA2
4968,CDKN2AIPNL
4969,TRAFD1
4970,DUSP6
4971,GRASP
4972,MMP15
4973,PWWP2B
4974,ENKD1
4975,TTC7A
4976,RNF144B
4977,AP1M2
4978,NREP
4979,ARX
4980,MTHFD1L
4981,DIRC2
4982,B3GNT9
4983,TXNDC12
4984,PPP1R3B
4985,MTUS1
4986,KIAA0040
4987,ADH5
4988,BTN2A2
4989,TMEM135
4990,YLPM1
4991,L3MBTL2
4992,SAMD9L
4993,RNF31
4994,AHR
4995,EXOC3
4996,ANAPC7
4997,NT5DC2
4998,DCAF7
4999,GORASP1
5000,COPZ1
5001,ABCC11
5002,FAM167B
5003,ENC1
5004,AC004158.1
5005,GOSR1
5006,COPE
5007,FUNDC1
5008,KIAA1324
5009,CRYL1
5010,WBP11
5011,ZNF362
5012,NR3C1
5013,C9orf114
5014,SLC25A11
5015,FAM168B
5016,CHCHD10
5017,IPO5
5018,CARS
5019,ACADSB
5020,NDUFS3
5021,TSPAN4
5022,NUDT19
5023,PUF60
5024,GLIS2
5025,FAXDC2
5026,HK1
5027,VPS18
5028,DEDD2
5029,LTB
5030,YTHDF2
5031,LMTK3
5032,HPS1
5033,AKR7A2
5034,RRNAD1
5035,ZNF525
5036,LONP1
5037,MCC
5038,PIGL
5039,PIK3C3
5040,ZNF445
5041,KIAA0319L
5042,KNDC1
5043,PHACTR2
5044,SLC5A6
5045,DCAF8
5046,LGMN
5047,TAF1A
5048,VASP
5049,NMRAL1
5050,GNB5
5051,CNKSR1
5052,TRIM24
5053,MTG1
5054,ARMC9
5055,SLC4A2
5056,SH3BGRL2
5057,PLCG2
5058,RNF2
5059,CPVL
5060,AR
5061,PSME1
5062,PROSER3
5063,NBPF20
5064,SRSF10
5065,TAPT1
5066,FURIN
5067,SP100
5068,KLHDC3
5069,CHMP4C
5070,RUVBL1
5071,CAPN5
5072,PI4KA
5073,EIF4H
5074,C5orf51
5075,GSDMD
5076,ACVRL1
5077,GPR132
5078,FBXO32
5079,LGR4
5080,TNFRSF4
5081,SLAMF8
5082,YIPF6
5083,SLC39A8
5084,C22orf39
5085,BTRC
5086,LARP1
5087,NDUFB2
5088,GARS
5089,GRHL2
5090,FDX1
5091,LAMTOR5
5092,HELLS
5093,SGCB
5094,RAPGEF1
5095,IDS
5096,ARL1
5097,RFX2
5098,DYRK1B
5099,HYAL2
5100,FADS3
5101,PWP2
5102,GPR180
5103,KDM7A
5104,TFAP2A
5105,PAK1
5106,LRRC8E
5107,MPC1
5108,ECHDC2
5109,ICE2
5110,DNLZ
5111,STK3
5112,NUDT1
5113,PHPT1
5114,RNF219
5115,MTMR10
5116,MRPL4
5117,CAMKMT
5118,ZNF75D
5119,MRPS2
5120,HCFC1
5121,DCAF12
5122,MAF1
5123,CHCHD6
5124,MZB1
5125,GADD45A
5126,UBE2E3
5127,METTL15
5128,HNRNPUL1
5129,VSIG2
5130,PDK3
5131,FAM127A
5132,PIGN
5133,SAMHD1
5134,NUBPL
5135,ZNF394
5136,SERINC5
5137,GOLGA7
5138,EXOSC2
5139,ZNF724P
5140,SRSF1
5141,CRTC3
5142,HSD11B1L
5143,ITPR2
5144,PCTP
5145,GATA6
5146,TRIM37
5147,POLI
5148,PRKD2
5149,SUOX
5150,BRD2
5151,LRRC41
5152,VTI1A
5153,PDSS2
5154,CDC27
5155,SCNM1
5156,D2HGDH
5157,HRSP12
5158,CEP350
5159,CEBPD
5160,TKFC
5161,GLUD2
5162,PRKD3
5163,DSTN
5164,LY6K
5165,PLGLB1
5166,CLPX
5167,EMG1
5168,CDH11
5169,HPX
5170,GCAT
5171,RABGAP1
5172,ATP6V1A
5173,SMARCA5
5174,PRR15
5175,DIO1
5176,UGCG
5177,RHBDF2
5178,ENOPH1
5179,AMDHD2
5180,EXOC5
5181,ALG14
5182,SCARF2
5183,RRN3
5184,C6orf62
5185,EIF5
5186,METTL5
5187,ELF2
5188,PPP1R8
5189,RAB27A
5190,AFF4
5191,SNAP47
5192,FAM171A1
5193,MPV17L2
5194,WNK1
5195,KIF11
5196,PCF11
5197,NOTCH2
5198,PKDCC
5199,TBCE
5200,DIDO1
5201,ZNF91
5202,ZNF446
5203,PAICS
5204,PPM1L
5205,CLN5
5206,PCK2
5207,EXTL2
5208,MLH1
5209,TCEAL1
5210,FKBP1C
5211,ZRANB2
5212,ADGRL1
5213,SDHAF4
5214,PMM2
5215,UPF1
5216,WNT2
5217,EAPP
5218,MDH2
5219,IDO1
5220,MBIP
5221,PDE4A
5222,GRIPAP1
5223,SERPINB6
5224,PLD6
5225,SEC11A
5226,REEP3
5227,RAB5C
5228,SPPL2B
5229,CREB5
5230,ANKRD13B
5231,NAE1
5232,SHARPIN
5233,SMARCE1
5234,GOLGA6L9
5235,ZNF814
5236,RASSF4
5237,CXorf40B
5238,ZNF684
5239,PCED1B
5240,SERPINA1
5241,GM2A
5242,ZNF275
5243,TPD52L2
5244,PLGLB2
5245,CENPJ
5246,COMMD5
5247,ABCB10
5248,FKRP
5249,FAM114A1
5250,VWF
5251,NOL8
5252,ARHGEF16
5253,BUB3
5254,AC012005.3
5255,GSR
5256,NUDT22
5257,MRPL27
5258,ZC3H12D
5259,RAC2
5260,LYRM2
5261,RASGRP1
5262,WBSCR27
5263,WDTC1
5264,MTHFD2
5265,PEG10
5266,YWHAG
5267,MRPS30
5268,C14orf1
5269,SH3RF1
5270,CLEC10A
5271,TSC22D2
5272,PCBP2
5273,SCLT1
5274,C11orf96
5275,TBCC
5276,CCL11
5277,CHID1
5278,LPCAT4
5279,NFIX
5280,FOSL2
5281,EDEM1
5282,DTNB
5283,HSPA4
5284,NDUFC2
5285,RBM25
5286,PAWR
5287,PACSIN3
5288,MAFF
5289,PLEC
5290,TMEM127
5291,STK32C
5292,REPS2
5293,FGD1
5294,AHCYL2
5295,TUSC2
5296,TMEM132A
5297,C5orf15
5298,KCNQ1
5299,ARID5B
5300,LMF2
5301,TENM4
5302,SERTAD4
5303,SHC4
5304,NTN4
5305,PPP6R2
5306,SMPD1
5307,CEP164
5308,CAPN1
5309,MUCL1
5310,ZNF501
5311,SCAMP4
5312,ISLR
5313,SORD
5314,MTAP
5315,CDON
5316,MID1IP1
5317,RNF38
5318,PLBD2
5319,WASL
5320,LTBP3
5321,ECI2
5322,RALBP1
5323,APOPT1
5324,CYTIP
5325,AGPAT3
5326,MTL5
5327,VDAC3
5328,CDC42EP4
5329,FEN1
5330,SOS2
5331,NOL6
5332,NSMCE4A
5333,RHOG
5334,CDC42BPG
5335,CAMK2G
5336,SNX6
5337,FOXP1
5338,EIF4B
5339,C18orf21
5340,BMPR1A
5341,ANKRD52
5342,PKD1
5343,CD53
5344,GEMIN7
5345,TNFRSF14
5346,C20orf24
5347,PITHD1
5348,GADD45B
5349,SPHK1
5350,TMEM245
5351,RPGRIP1L
5352,JOSD2
5353,ANKHD1
5354,F11R
5355,KIAA2013
5356,OAZ2
5357,PKP2
5358,PGAP1
5359,KCTD1
5360,TROVE2
5361,DLGAP5
5362,MIS12
5363,PLOD1
5364,TM2D1
5365,NOL10
5366,MAD2L2
5367,ANGPTL2
5368,ETV5
5369,FGFR1OP2
5370,GALT
5371,UBFD1
5372,LRRC40
5373,AGFG1
5374,PIP5K1A
5375,KLHL3
5376,MAT2B
5377,SPATA2
5378,C1orf233
5379,DPH3
5380,VRK2
5381,TMEM120A
5382,GNB1
5383,GPAM
5384,TMEM98
5385,CSTB
5386,HLA-E
5387,RFX5
5388,ZNF316
5389,S1PR3
5390,RAD23A
5391,NCF1
5392,HSD17B11
5393,PFDN1
5394,KLHL21
5395,DYNC1H1
5396,CCNH
5397,WDR44
5398,PRNP
5399,CLCN3
5400,RGS1
5401,DENND1A
5402,MCF2L
5403,SAFB
5404,CDC42EP1
5405,MFSD10
5406,ATP6V1D
5407,HLA-DRB1
5408,CCL19
5409,TRNAU1AP
5410,TRIM38
5411,LZTS2
5412,DOK5
5413,CYTH4
5414,MTMR14
5415,CCDC94
5416,CCDC43
5417,SFXN3
5418,GCA
5419,PRRT3
5420,TCF3
5421,VEZT
5422,RFX1
5423,TM7SF3
5424,PPIAL4E
5425,SBF2
5426,GJB2
5427,C7orf50
5428,POLR2A
5429,EXT1
5430,CD2AP
5431,ARVCF
5432,MT1A
5433,TPM1
5434,COX11
5435,SLC31A1
5436,CLN8
5437,FRYL
5438,MRPL47
5439,ST6GALNAC2
5440,MESDC2
5441,NSUN4
5442,DAP3
5443,USP10
5444,INPP1
5445,HERC5
5446,PPP4R1
5447,PARL
5448,PPOX
5449,ZNF408
5450,INTS10
5451,CKLF
5452,ALDH1A3
5453,BOP1
5454,PLA2G4A
5455,RCAN2
5456,CMTR2
5457,VPS4B
5458,FITM2
5459,ATAD3B
5460,ACIN1
5461,TES
5462,GOLPH3L
5463,PPP1R13B
5464,CTSH
5465,TMEM256-PLSCR3
5466,SLCO2A1
5467,C19orf60
5468,WNT11
5469,NFKBIA
5470,LRP3
5471,C11orf68
5472,TRAPPC2B
5473,ILVBL
5474,TTC27
5475,TUFT1
5476,ZFYVE21
5477,SMARCD1
5478,LRR1
5479,MIB1
5480,CCDC47
5481,UCK2
5482,GSDMB
5483,SREK1
5484,ORAI2
5485,NRL
5486,TPSAB1
5487,ETAA1
5488,ZNF511
5489,FCGR3B
5490,HRH1
5491,PSMD4
5492,TMED5
5493,MAD2L1BP
5494,C11orf84
5495,JDP2
5496,STC2
5497,SPIN2B
5498,DNAH14
5499,TRIM8
5500,KRTCAP2
5501,LPPR2
5502,TPP1
5503,KAT2A
5504,SF3B4
5505,SMG1
5506,HIRA
5507,NDUFS4
5508,PCDHB1
5509,MEX3D
5510,MESDC1
5511,NEDD8
5512,SAE1
5513,ASPM
5514,SH3PXD2B
5515,SNX10
5516,ISG20L2
5517,ZNF414
5518,FUCA1
5519,IPMK
5520,NECAP1
5521,RERE
5522,C1orf53
5523,PRKAR2B
5524,ACOX2
5525,IGF2
5526,SDR42E1
5527,HELZ
5528,C1orf116
5529,BLNK
5530,DLST
5531,UCHL5
5532,FANCM
5533,ZKSCAN2
5534,TP53I11
5535,MED22
5536,DNAJC13
5537,DCK
5538,FGB
5539,COMMD2
5540,MECR
5541,MBTPS2
5542,TNFRSF1A
5543,COG1
5544,HGD
5545,ZNF607
5546,TMEM178B
5547,RNASE1
5548,LCAT
5549,DUSP5
5550,CXCL9
5551,C12orf76
5552,UBL7
5553,YWHAE
5554,KHSRP
5555,TTL
5556,RAD21
5557,MVB12A
5558,DCBLD1
5559,PPIC
5560,TBX2
5561,COG7
5562,TJP2
5563,RIN3
5564,UBQLN1
5565,TPSB2
5566,ACTA1
5567,EIF4A2
5568,TNPO1
5569,NEK11
5570,ITIH2
5571,OIP5
5572,GGTLC2
5573,ANKS1A
5574,HOOK2
5575,DFFA
5576,RAB15
5577,ZNF644
5578,RPL7L1
5579,PGRMC2
5580,SLC26A7
5581,GSK3A
5582,EDNRA
5583,TBC1D3D
5584,LRG1
5585,AP3M2
5586,POP7
5587,UBE2E1
5588,RNF217
5589,CLDND1
5590,C4orf29
5591,OXSM
5592,RBMS1
5593,MRPS10
5594,MAP1B
5595,TRIM22
5596,AHCYL1
5597,UTP3
5598,NBPF15
5599,TMEM129
5600,ZCCHC3
5601,ZNF430
5602,HMMR
5603,TUBA1C
5604,PPP1R16A
5605,EPS8
5606,CD82
5607,FAM189B
5608,PAPD7
5609,PSMD7
5610,HOOK1
5611,CRCP
5612,ACAP3
5613,VKORC1
5614,TMEM184A
5615,PACSIN2
5616,TRIP11
5617,LRRC10B
5618,FBXW11
5619,INTU
5620,HTRA3
5621,SELT
5622,MRC2
5623,RANBP17
5624,ATXN2
5625,PRSS21
5626,IFT22
5627,ATPAF1
5628,ZBTB38
5629,MEA1
5630,CLN6
5631,S100A10
5632,CAAP1
5633,HAGH
5634,WHAMM
5635,CCDC9
5636,WDR11
5637,FBXO15
5638,CSRNP2
5639,F8A3
5640,RMND1
5641,SAAL1
5642,ITPA
5643,NCLN
5644,PIN1
5645,GIMAP1
5646,IBTK
5647,PHF12
5648,BEX1
5649,ASPHD2
5650,ADNP2
5651,VAT1
5652,HLA-DPA1
5653,C9orf152
5654,ZNF688
5655,ALG10
5656,NCOA3
5657,PROSER1
5658,UBE3B
5659,ABCA2
5660,ZBED3
5661,GYS1
5662,AIF1
5663,GPR82
5664,NUP50
5665,C11orf73
5666,SLC38A10
5667,KIAA1524
5668,SCLY
5669,RHBDD3
5670,IFIT5
5671,CYP20A1
5672,INTS3
5673,ARHGAP10
5674,MSC
5675,KCNMB4
5676,CCDC28A
5677,TPCN1
5678,LCP1
5679,AXIN2
5680,TIA1
5681,GGT7
5682,PARP10
5683,SPTY2D1
5684,TXN2
5685,CAV2
5686,MSR1
5687,VPS37C
5688,AHI1
5689,ALPL
5690,PCBD1
5691,ILKAP
5692,TOMM22
5693,ZNF322
5694,ZACN
5695,CCNYL1
5696,LAMTOR1
5697,ENG
5698,METTL21B
5699,MCM6
5700,DNAJB14
5701,TMEM50B
5702,SGTA
5703,SPRED1
5704,HSPA9
5705,GID8
5706,AGO1
5707,TRMT10B
5708,RASSF7
5709,STARD3NL
5710,HIP1R
5711,TM2D3
5712,PDPK1
5713,IGSF3
5714,TBCEL
5715,AADAT
5716,TMEM131
5717,HSPA12B
5718,CTNNBL1
5719,TRABD
5720,IL12RB2
5721,GGA3
5722,DDX49
5723,TNFRSF25
5724,DROSHA
5725,ANAPC13
5726,STRN3
5727,ATP8B2
5728,CYS1
5729,FNBP1L
5730,SF3B5
5731,AFF1
5732,DCUN1D2
5733,CSGALNACT2
5734,MVP
5735,TRAPPC4
5736,NDUFV2
5737,MMACHC
5738,VPS26B
5739,B3GNT2
5740,ID3
5741,GTF3C3
5742,UNC5B
5743,MB21D2
5744,UBA6
5745,DMC1
5746,EIF5A2
5747,MGAT2
5748,ZNF112
5749,TRIM62
5750,CD93
5751,ATIC
5752,B4GAT1
5753,NKIRAS1
5754,BEGAIN
5755,POLR1A
5756,DCPS
5757,P3H4
5758,DIP2A
5759,UMPS
5760,BRMS1
5761,ZNF507
5762,TANC1
5763,MFSD6
5764,FAM174B
5765,GPATCH8
5766,SH3GL1
5767,CLIC6
5768,TRUB2
5769,CCNB1IP1
5770,RMDN3
5771,TOR1AIP1
5772,PRIM2
5773,CGGBP1
5774,EPC1
5775,UBLCP1
5776,ZC3H10
5777,MAP3K5
5778,CMTM7
5779,TPM3
5780,UBE2Q2
5781,BCAS2
5782,DHX36
5783,ABCA8
5784,ACSS1
5785,ASB13
5786,AMD1
5787,RBM14
5788,NDUFB5
5789,DGKI
5790,PAGR1
5791,LSM1
5792,TSEN34
5793,ZNF711
5794,SPTBN1
5795,VPS35
5796,MED6
5797,ZNF827
5798,TRAF3IP1
5799,CCDC64B
5800,ZBTB34
5801,LEMD3
5802,TOMM70A
5803,SMIM1
5804,NAA20
5805,CREBL2
5806,CDH24
5807,C6orf226
5808,GALNTL6
5809,NEDD4L
5810,ZNF326
5811,PFKFB3
5812,CBX5
5813,CNTNAP3B
5814,MED30
5815,RITA1
5816,ELK1
5817,FBLIM1
5818,PDP2
5819,HIST2H2AA4
5820,NCEH1
5821,TCAF1
5822,DIO2
5823,BOLA2B
5824,KLF3
5825,IFT81
5826,LRRC42
5827,OSGIN1
5828,EHD3
5829,CXorf56
5830,RAMP2
5831,SYNCRIP
5832,C11orf24
5833,RRP7A
5834,MT1E
5835,SKIL
5836,LYPLA2
5837,NOTCH2NL
5838,LBR
5839,HES4
5840,PPP1CA
5841,DEF6
5842,AL354822.1
5843,NKD2
5844,RNF43
5845,ELOVL7
5846,GTF2A2
5847,LLGL2
5848,TACC3
5849,DIAPH1
5850,MAPKAP1
5851,TMEM128
5852,HUS1
5853,CNPPD1
5854,NOC4L
5855,CDC42BPB
5856,ANXA7
5857,MARK2
5858,C22orf46
5859,LRBA
5860,CDK13
5861,IST1
5862,DNALI1
5863,ATP5J2
5864,SCNN1A
5865,PEX6
5866,PPP2R2C
5867,ADPRH
5868,TONSL
5869,SKIV2L2
5870,DYNLT3
5871,CFAP36
5872,LTBP1
5873,MYC
5874,CAPRIN1
5875,NUCB2
5876,PPP2R5A
5877,RNF26
5878,UBIAD1
5879,RALGAPA1
5880,SWI5
5881,LAMC2
5882,COPS8
5883,EIF2B2
5884,CNBP
5885,PI15
5886,GORASP2
5887,AVPI1
5888,PAPSS1
5889,THSD7A
5890,ASTE1
5891,KANK2
5892,PANK1
5893,CSTF2T
5894,FAM47E-STBD1
5895,C1QTNF6
5896,NELFB
5897,PNISR
5898,PGAP2
5899,ZNF552
5900,UFM1
5901,C11orf49
5902,SREBF2
5903,ATP6V0A1
5904,TMEM184C
5905,PRMT6
5906,FAM208A
5907,FAM20B
5908,SARS2
5909,TREM2
5910,PPP1R1A
5911,CCNA2
5912,B4GALT3
5913,TRIAP1
5914,HSF1
5915,HAUS3
5916,ITPKC
5917,NDFIP2
5918,SLC7A8
5919,SLC8B1
5920,SATB1
5921,CARD8
5922,MTOR
5923,PGGT1B
5924,ABHD14B
5925,OSMR
5926,ARRB2
5927,ARHGAP22
5928,RTF1
5929,GTF2E2
5930,PIK3IP1
5931,ZNF48
5932,KIF16B
5933,MXRA7
5934,ZFR
5935,DNAJC8
5936,ZC3HC1
5937,SNTA1
5938,PPP2R5C
5939,FLVCR1
5940,MKNK1
5941,RP4-583P15.15
5942,SCAF11
5943,BAX
5944,MEF2A
5945,IFT27
5946,RAB29
5947,SH3D21
5948,AKT3
5949,CBLB
5950,DSG2
5951,SUCLG1
5952,SULT1A1
5953,ZNF678
5954,ANXA1
5955,OXR1
5956,LGALS8
5957,ORAI3
5958,RABEP2
5959,COPB1
5960,TPGS1
5961,CSNK2A2
5962,TEX10
5963,SIN3A
5964,GTF2F2
5965,MAPK13
5966,NOMO3
5967,SCAF8
5968,BCL7C
5969,PIF1
5970,ZC3H12A
5971,EIF2AK1
5972,PRCC
5973,HSPA12A
5974,COBLL1
5975,C10orf128
5976,OXLD1
5977,THBS3
5978,CAMSAP3
5979,MTM1
5980,SLC30A9
5981,DNAJA2
5982,IL5RA
5983,RLF
5984,STAP2
5985,OXCT1
5986,TMEM126B
5987,LSM7
5988,STX16
5989,CITED4
5990,IGFL1
5991,DHX32
5992,ARPC4
5993,WDHD1
5994,GTF3C2
5995,SYS1
5996,PDS5A
5997,FRG1B
5998,PEX11A
5999,EPS8L1
6000,STX4
6001,XPNPEP2
6002,ANKRD39
6003,SP5
6004,TAB3
6005,LYSMD3
6006,HLA-DMA
6007,GPRASP1
6008,ZNF3
6009,ST6GAL2
6010,SSSCA1
6011,POM121
6012,ANXA8
6013,MATN2
6014,NASP
6015,GRK6
6016,CSAD
6017,ADAMTS4
6018,SPATA5
6019,SUGP2
6020,C15orf59
6021,POMGNT1
6022,MXI1
6023,PKNOX1
6024,ARPC2
6025,SPATA13
6026,CENPBD1
6027,RND2
6028,SMIM4
6029,SLC35B3
6030,ENPP1
6031,ANKRD16
6032,CABYR
6033,ABHD3
6034,SURF6
6035,PRF1
6036,HACD3
6037,GTDC1
6038,TXNDC11
6039,SNX14
6040,TGM2
6041,TBCD
6042,REST
6043,TIMM23B
6044,LIN37
6045,PEX3
6046,NFATC3
6047,CISH
6048,CPOX
6049,ABI2
6050,ALDH3B2
6051,CCDC66
6052,RRS1
6053,FUT8
6054,NELL2
6055,CTD-3105H18.14
6056,GAS7
6057,RNGTT
6058,SETD5
6059,MASTL
6060,CFAP69
6061,PLXDC1
6062,SLC4A1AP
6063,NSMF
6064,UHRF1BP1
6065,MANEA
6066,NCOR1
6067,PTER
6068,POLR1B
6069,ANKRD17
6070,ZNF329
6071,PLEKHM2
6072,XCL1
6073,MRPL52
6074,NNT
6075,UTP14C
6076,BCAN
6077,INPP5D
6078,SEC11C
6079,RFC5
6080,PRKAA1
6081,LTBP4
6082,USP21
6083,TSPYL1
6084,CNPY3
6085,HAGHL
6086,SLC7A2
6087,SNRPN
6088,P2RY2
6089,ZNF69
6090,CAND1
6091,CREBRF
6092,PIK3CD
6093,TRIM47
6094,ASAP3
6095,MEST
6096,NMT1
6097,ZNF30
6098,CPXM1
6099,ZNF184
6100,NF2
6101,RBMS2
6102,CENPN
6103,CUL3
6104,MYO19
6105,BCAT1
6106,ZMYM2
6107,DNAJC4
6108,TMEM120B
6109,LAG3
6110,PSD
6111,RECQL4
6112,CMC2
6113,ECHDC1
6114,BCAS4
6115,NIPSNAP1
6116,AGTRAP
6117,SEPT6
6118,SMNDC1
6119,MEX3B
6120,ZNF207
6121,LONP2
6122,UBQLN2
6123,AC136616.1
6124,AKR1B1
6125,PVRL1
6126,EID1
6127,SLC43A3
6128,ZNF668
6129,TGFBI
6130,FBXO3
6131,CDS2
6132,SUPT16H
6133,IFT57
6134,ASNSD1
6135,ELMOD2
6136,ADAMTS12
6137,MXD4
6138,EXOC2
6139,NPIPA1
6140,PRPS1
6141,COPS7A
6142,PLS3
6143,PRIMPOL
6144,IKZF2
6145,ARAP1
6146,INHBA
6147,ADAM12
6148,PLXNB1
6149,B3GLCT
6150,QTRTD1
6151,PRRG4
6152,DIP2B
6153,STX17
6154,PHF2
6155,FUK
6156,UNC5A
6157,REEP1
6158,CFAP97
6159,CAPN10
6160,HAVCR2
6161,LIG3
6162,EMC2
6163,CIART
6164,NABP2
6165,MRPL33
6166,SYCP2
6167,EPN1
6168,FAM21A
6169,TMCC1
6170,TRMT1
6171,RP11-219A15.1
6172,ME3
6173,AGGF1
6174,FST
6175,AARS
6176,PRKCI
6177,PPIP5K2
6178,MKRN2
6179,NES
6180,YTHDC1
6181,DPCD
6182,ZNF431
6183,IFIT3
6184,B3GNTL1
6185,TMEM68
6186,MTMR11
6187,F12
6188,SELL
6189,PARD6A
6190,SPDYE16
6191,ETFDH
6192,CD58
6193,SLC12A6
6194,DUSP8
6195,NDUFB8
6196,ULBP3
6197,TSPAN17
6198,SGSM3
6199,GAR1
6200,EPB41L3
6201,DTX3L
6202,ANKRD54
6203,WDR82
6204,IMPACT
6205,CYBB
6206,MICALL2
6207,NEK2
6208,NT5C
6209,SCAP
6210,NFATC2IP
6211,FAM120B
6212,NDUFV3
6213,C7orf49
6214,DGKE
6215,ZFYVE1
6216,PMPCA
6217,POLA2
6218,SNRNP48
6219,KCTD7
6220,POU4F1
6221,KIF3B
6222,TCF7L1
6223,MS4A6A
6224,PAPOLA
6225,PEX1
6226,SLA2
6227,HOXB4
6228,ARFGAP3
6229,GTF2H3
6230,ATG13
6231,TRA2A
6232,ANKRD11
6233,OSR2
6234,RHOQ
6235,COMP
6236,POMP
6237,PRMT2
6238,ABRACL
6239,HOXB8
6240,ZNRD1
6241,WBP1L
6242,GXYLT1
6243,MST1R
6244,MSTO1
6245,SCO1
6246,HAX1
6247,PPFIBP2
6248,USE1
6249,APPBP2
6250,SND1
6251,MTMR3
6252,ITK
6253,DVL1
6254,MND1
6255,TFB2M
6256,ZNF273
6257,AGPAT6
6258,PHGR1
6259,STEAP1
6260,MCM4
6261,PRMT3
6262,GRHL1
6263,LRRC47
6264,MTFR1
6265,LETM1
6266,TUBGCP2
6267,SPATA20
6268,UBE2W
6269,S100A4
6270,ATF6
6271,PNPLA8
6272,HS6ST1
6273,DVL3
6274,CCL4
6275,CACNG1
6276,STX10
6277,GPR155
6278,UNC13D
6279,CACNG4
6280,TULP4
6281,NAA30
6282,POC5
6283,ADAM8
6284,CD1D
6285,TECR
6286,MTRR
6287,NRG1
6288,CBLC
6289,DOCK7
6290,ITGA11
6291,PPP1R35
6292,HBP1
6293,TSPAN18
6294,CXADR
6295,GLE1
6296,GDF15
6297,CUL4B
6298,DEK
6299,VWA1
6300,POMT1
6301,MCMBP
6302,FMO1
6303,CEP112
6304,ATAD3A
6305,BCOR
6306,ERRFI1
6307,MRPS25
6308,TAF10
6309,ANKDD1A
6310,SPAG7
6311,NFKB2
6312,SAA1
6313,ERO1LB
6314,RANBP3
6315,PADI2
6316,C6orf47
6317,IREB2
6318,MAP2K1
6319,RALGAPA2
6320,GSTM1
6321,GOLT1A
6322,CTC-479C5.12
6323,JAZF1
6324,MMGT1
6325,ASPN
6326,PRR18
6327,IL11RA
6328,GALK1
6329,SCRIB
6330,RFX3
6331,CCDC58
6332,GBP2
6333,ZNF264
6334,LEO1
6335,BEX2
6336,CA8
6337,CPSF3
6338,DTX3
6339,PIN4
6340,PHACTR1
6341,ZBTB48
6342,KANSL1
6343,KIF1B
6344,KIAA1586
6345,FAAP24
6346,GK
6347,H1F0
6348,KLF11
6349,SUCO
6350,TVP23B
6351,CYP1B1
6352,RBFOX2
6353,SASH3
6354,HIPK3
6355,MARS
6356,METTL13
6357,ZSCAN1
6358,NCKIPSD
6359,OBFC1
6360,DAZAP1
6361,TRIO
6362,STIP1
6363,GLTSCR2
6364,CDT1
6365,LAT
6366,PARVG
6367,ZNF761
6368,FAM219A
6369,CCR1
6370,TSPYL4
6371,MAOB
6372,IFITM10
6373,DGCR2
6374,FOXP4
6375,COIL
6376,METAP2
6377,SKAP2
6378,PPM1B
6379,STON2
6380,CANT1
6381,FAM71D
6382,NAA38
6383,ZNF548
6384,CACNA1F
6385,CALM3
6386,S100P
6387,LHFPL2
6388,PNRC1
6389,ERP44
6390,PSMB6
6391,GMPPB
6392,PSMD13
6393,SERINC3
6394,RAB4A
6395,MAPK1IP1L
6396,B3GALNT1
6397,LINS
6398,PPP1CC
6399,VAMP3
6400,PHF8
6401,TAF4
6402,NAA16
6403,WTAP
6404,C1orf198
6405,NAT8L
6406,TNPO2
6407,OSTF1
6408,NEU1
6409,ADAMTS14
