,gene
5764,1190002N15Rik
5765,Mcph1
5766,Cstf1
5767,Tbc1d2b
5768,Pip4k2b
5769,Acd
5770,Tomm22
5771,B9d1
5772,Pold4
5773,Senp6
5774,Ehd4
5775,Nt5c3
5776,Scamp2
5777,Zbtb43
5778,Pelp1
5779,Mmp16
5780,Casp1
5781,Etaa1
5782,Amer2
5783,Nars2
5784,Ccdc127
5785,Des
5786,Sipa1
5787,Nol10
5788,Leng9
5789,Zfp410
5790,D3Ertd254e
5791,Spen
5792,Tbcb
5793,Dhrs4
5794,Pnpt1
5795,Slc25a29
5796,Rtn4r
5797,Tnks
5798,Carhsp1
5799,Usp4
5800,Rbm8a
5801,Asic2
5802,Sdf2l1
5803,Mon1a
5804,Cerk
5805,A330050F15Rik
5806,Tmem51
5807,Puf60
5808,Vstm4
5809,Mplkip
5810,Hsd17b7
5811,Rab24
5812,Sec22b
5813,Asxl3
5814,BC017643
5815,2310061I04Rik
5816,Rabggta
5817,Cdc42ep3
5818,Epb4.1
5819,Aebp1
5820,Sfxn1
5821,Kdelr2
5822,Dctn1
5823,Neb
5824,Ap4s1
5825,Stx4a
5826,Rab4a
5827,St3gal6
5828,Hook2
5829,1700037C18Rik
5830,Snx16
5831,Cul3
5832,Rnf166
5833,Arhgap44
5834,Amz1
5835,Kcnh7
5836,Cd2ap
5837,Lingo2
5838,Pigu
5839,Ccdc28a
5840,Stx8
5841,Gak
5842,Smad2
5843,Rbm12b2
5844,Abhd17c
5845,Smg7
5846,Sgsh
5847,Dcun1d4
5848,Bop1
5849,Pld4
5850,Tarsl2
5851,Tns3
5852,Apbb2
5853,Atrnl1
5854,Galnt10
5855,Fdxr
5856,Erc1
5857,Patz1
5858,Xpnpep1
5859,Acaa1a
5860,Med7
5861,Cdyl
5862,Usp49
5863,Zdhhc1
5864,Pabpc4
5865,Josd1
5866,Smim14
5867,Rnf219
5868,Orc2
5869,Mobp
5870,Agpat4
5871,Sncaip
5872,Ptp4a1
5873,Ache
5874,Ndfip2
5875,Taf6
5876,Bpifb9b
5877,Fastkd5
5878,Cxcl12
5879,Adcyap1
5880,Mtrr
5881,Eif5a2
5882,Zfp712
5883,E2f5
5884,8430427H17Rik
5885,Phtf1
5886,Ece1
5887,Chmp7
5888,Trpm2
5889,Mthfd1l
5890,Vwa9
5891,1700017B05Rik
5892,Sgpp2
5893,Cdc40
5894,Rnf121
5895,1110038F14Rik
5896,Arl8b
5897,Wls
5898,Hars
5899,Crybb3
5900,Cyb561d1
5901,Hopx
5902,Rnf216
5903,Nav2
5904,Zfp68
5905,Rhou
5906,N6amt1
5907,Hpgds
5908,Slain1
5909,Kcnk10
5910,Cxxc4
5911,Rbmxl1
5912,Brsk1
5913,Stxbp2
5914,Prr14l
5915,BC004004
5916,Stat5a
5917,Ahr
5918,Pcdh15
5919,Paxip1
5920,Alg3
5921,Utp3
5922,Zfp574
5923,Zkscan2
5924,Helb
5925,Slco3a1
5926,Smarcc1
5927,Ddc
5928,Srsf10
5929,Csrnp1
5930,Nova2
5931,Slc35e4
5932,Rabgef1
5933,Axin2
5934,Pbdc1
5935,Fancl
5936,Gdap1l1
5937,Cdkl5
5938,Ddx54
5939,Dctn5
5940,Keap1
5941,Ube2i
5942,Tdp1
5943,Naa35
5944,Agtr1a
5945,Evi2a
5946,Gcnt4
5947,Opalin
5948,Dcp2
5949,Kdm3a
5950,Chchd6
5951,Fancg
5952,BC029722
5953,Hdgfrp3
5954,Proz
5955,Pou3f1
5956,Sipa1l3
5957,Fanci
5958,Uchl3
5959,Pter
5960,Mocs1
5961,Mrps35
5962,D19Bwg1357e
5963,Cactin
5964,Amacr
5965,Tmtc3
5966,Hsf2
5967,Otop2
5968,Wdr46
5969,Incenp
5970,Renbp
5971,Ebp
5972,Gm13375
5973,Ppp6r3
5974,Itgb5
5975,Epha5
5976,2610305D13Rik
5977,Ddit3
5978,Cnnm2
5979,Lrrc24
5980,Ap1s2
5981,Capn3
5982,Coro2b
5983,Slitrk4
5984,Fbln5
5985,Usp20
5986,Man1c1
5987,Gas5
5988,Rpn1
5989,Rassf10
5990,Derl1
5991,Mcmbp
5992,Inpp4b
5993,Txlna
5994,Nipsnap3b
5995,Tmem181c-ps
5996,Rc3h1
5997,Rgs2
5998,Nup54
5999,Rrp1b
6000,Zfp617
6001,Snhg1
6002,Prelid1
6003,Ifngr1
6004,Dagla
6005,Rad1
6006,Bsdc1
6007,Synrg
6008,Cep57
6009,Arl4c
6010,Lrrc8d
6011,Rbm15b
6012,Kcnh8
6013,Slc25a16
6014,Tbc1d22a
6015,Cit
6016,Dnajb12
6017,Mllt6
6018,Ctnnbip1
6019,Col3a1
6020,Fam118a
6021,Impdh1
6022,Pak7
6023,Btd
6024,Fos
6025,Usp10
6026,Pank2
6027,Ttc33
6028,Golt1b
6029,Arhgap17
6030,Ripply2
6031,Fam175b
6032,Slc16a6
6033,Wwc2
6034,6430573F11Rik
6035,Dock4
6036,Kctd5
6037,Rhbdl3
6038,Taf2
6039,Gnpda2
6040,Supv3l1
6041,Kcna6
6042,AI854517
6043,4930452B06Rik
6044,Cyb561
6045,Cuta
6046,B3galt5
6047,Usp35
6048,Myadml2
6049,Fbl
6050,Card10
6051,Uaca
6052,1700021F05Rik
6053,Cd302
6054,Ccdc61
6055,Clic5
6056,Hdac8
6057,Gcc2
6058,Morc2a
6059,Kdm4b
6060,Apba3
6061,Stk3
6062,Tecpr1
6063,Atp13a1
6064,Ddx41
6065,Slc35b3
6066,Ibtk
6067,Slco5a1
6068,Akt2
6069,Ctsh
6070,Kansl1l
6071,Gng11
6072,Rab35
6073,Frmd4a
6074,Rpp21
6075,Kbtbd11
6076,Ccnc
6077,Msn
6078,Rab11fip3
6079,Mnt
6080,Gls2
6081,Wdr83
6082,Neurod1
6083,Crtac1
6084,Kcnc3
6085,Cad
6086,Kat6a
6087,F3
6088,Slc6a15
6089,Lrp3
6090,Nicn1
6091,Gnpnat1
6092,Tox4
6093,Traf3
6094,Dolk
6095,C77370
6096,Pdrg1
6097,Tanc1
6098,Rbm22
6099,Mrpl16
6100,Coq10a
6101,Fam181b
6102,Dnmt3a
6103,Glis2
6104,Aldh18a1
6105,Wipf1
6106,Ap4b1
6107,Zfp346
6108,Ythdf2
6109,Morc3
6110,Pctp
6111,Mafb
6112,Pex19
6113,Slc18b1
6114,Cyp2f2
6115,Sox17
6116,Zfp800
6117,Ano3
6118,Sox9
6119,4930430F08Rik
6120,Pcnxl4
6121,Dnajc18
6122,Ipo9
6123,Ngdn
6124,Psmg3
6125,Mapkbp1
6126,Spr
6127,Raly
6128,Tbkbp1
6129,Crim1
6130,Il18bp
6131,Lcat
6132,E130309D02Rik
6133,Ppdpf
6134,Enpp4
6135,1500011K16Rik
6136,Med16
6137,Anapc16
6138,Hs3st5
6139,Erf
6140,Zmym5
6141,Sestd1
6142,Gtdc2
6143,Pip4k2c
6144,Shc4
6145,Mir3091
6146,Kansl2
6147,Prickle2
6148,Gm15612
6149,Golph3l
6150,C130071C03Rik
6151,Zfp687
6152,Qpctl
6153,Myo1b
6154,Scarb2
6155,Rbl2
6156,Fam96b
6157,Fam132b
6158,Gpr12
6159,Lonp1
6160,Nell1
6161,Sidt1
6162,Rnase4
6163,Erlin1
6164,Ap2a1
6165,Fastkd2
6166,A330021E22Rik
6167,Ddx18
6168,Hlcs
6169,Smpd3
6170,Prkag1
6171,Vstm5
6172,Pdik1l
6173,Dcn
6174,Wtip
6175,Btrc
6176,Ulk2
6177,Nck2
6178,Lias
6179,Rnf19b
6180,Ppp2r5d
6181,Kdelr1
6182,Mogs
6183,Ptchd4
6184,Tiparp
6185,Atp10a
6186,Ap3s1
6187,Mipep
6188,Atxn3
6189,Gtf2h2
6190,0610012G03Rik
6191,Pdzrn4
6192,Iws1
6193,Zdhhc16
6194,AA414768
6195,Atp7a
6196,Tmem164
6197,Morn2
6198,Nlrp10
6199,Sart3
6200,Pxmp4
6201,Masp2
6202,Ubr2
6203,Rnmt
6204,Kcnj12
6205,Pitpnc1
6206,Mast4
6207,Aim1
6208,Papd4
6209,Rbp7
6210,Ube2q2
6211,Smox
6212,Cops6
6213,Saysd1
6214,Ddx27
6215,Fbxl22
6216,Med6
6217,2700050L05Rik
6218,Copb1
6219,Itpr3
6220,Gnptab
6221,Echs1
6222,Nup35
6223,Trip11
6224,Wdr43
6225,Gas2l3
6226,Cenpb
6227,Tbc1d19
6228,Vps37b
6229,Atg2b
6230,Srrt
6231,Csrp1
6232,Tcf7l2
6233,Trim24
6234,Nfkbia
6235,Gapvd1
6236,Tbx21
6237,Gatad2a
6238,Crls1
6239,Gpc5
6240,Ankrd33b
6241,Slc35f1
6242,Myo9b
6243,Ercc2
6244,Pou2f1
6245,Vwa8
6246,Bub3
6247,Smarcal1
6248,Prmt3
6249,Etl4
6250,Insl5
6251,Zfp938
6252,Zfp827
6253,Tgfbrap1
6254,Qser1
6255,Herc4
6256,Fmod
6257,Mrps16
6258,Fgfr1
6259,Grin3b
6260,Rae1
6261,Ing3
6262,Ccdc23
6263,Wipi2
6264,Decr2
6265,Fam26e
6266,Sf3b4
6267,Ankle2
6268,Serping1
6269,Rap1gap2
6270,Ctla2a
6271,Fmn2
6272,Tmem181a
6273,Pcif1
6274,Tmem248
6275,Cdk5rap1
6276,6030458C11Rik
6277,Tbpl1
6278,Memo1
6279,Dcp1a
6280,Unk
6281,Cobl
6282,Phc2
6283,Ubxn1
6284,Ptprf
6285,Rpl24
6286,Ssh2
6287,Cetn4
6288,Pdgfrb
6289,Tpgs1
6290,Ttc19
6291,Bzrap1
6292,Cntnap1
6293,1110007C09Rik
6294,Igflr1
6295,Plod1
6296,Prpsap1
6297,Pcbd2
6298,Mgat4b
6299,Cdc42bpa
6300,Psmc2
6301,Exoc5
6302,Pdk3
6303,Mllt1
6304,Il1rap
6305,Prr11
6306,Il13ra1
6307,Stag2
6308,Timm22
6309,Fkbp9
6310,Frem3
6311,Faah
6312,Scarf1
6313,Nxpe3
6314,Fstl4
6315,Plin2
6316,Ints10
6317,Fhod3
6318,Sh3gl1
6319,Yae1d1
6320,Nhej1
6321,Fhdc1
6322,C2cd2l
6323,Psmd12
6324,Gpr146
6325,Tmub1
6326,Gm11978
6327,Pdxdc1
6328,Dok3
6329,Angptl2
6330,Atp13a4
6331,Rnf38
6332,Rpl36al
6333,Ccdc87
6334,Jph4
6335,2810013P06Rik
6336,Psmd6
6337,Faim
6338,Cep41
6339,Srgn
6340,Ift20
6341,Pigb
6342,Klhl13
6343,Itsn2
6344,Actr1b
6345,Arf5
6346,Wee1
6347,Magt1
6348,Tmem175
6349,Gpr19
6350,St6galnac5
6351,Tsen54
6352,Nop14
6353,Usp21
6354,Sc5d
6355,Gas6
6356,Polr1b
6357,Tmem163
6358,Rab8b
6359,Dcaf13
6360,Tgfa
6361,Avpi1
6362,Slc30a7
6363,Ndufb7
6364,Smcr7
6365,Thoc5
6366,Rfwd2
6367,Rc3h2
6368,Ccdc115
6369,Zfp36l1
6370,Prr5l
6371,Tnfrsf11a
6372,Col24a1
6373,Rnf185
6374,Rabl6
6375,Sugp2
6376,Mrpl36
6377,Mtx1
6378,Slc27a4
6379,Pdia4
6380,Ahdc1
6381,Gm12657
6382,Tsta3
6383,Ppif
6384,Ccdc92
6385,Blvra
6386,Cdh1
6387,Cyp2j6
6388,4930404I05Rik
6389,Faf1
6390,Slitrk6
6391,Klhdc9
6392,Rchy1
6393,Micall1
6394,Dpm2
6395,Dnajb4
6396,Zfp142
6397,BC029214
6398,Ttc39a
6399,Exosc8
6400,Usp34
6401,Btaf1
6402,Adam17
6403,Pcyt1a
6404,Akr1c18
6405,Ap3m2
6406,Tnfaip1
6407,L1cam
6408,Scn1a
6409,Hdac9
6410,Morc2b
6411,Kdm4c
6412,Sema5a
6413,Paqr7
6414,Snapc5
6415,Rbms1
6416,Clvs1
6417,Asic4
6418,Mrps5
6419,Ssx2ip
6420,Zic3
6421,Trip4
6422,Cdc26
6423,Nipbl
6424,Agfg2
6425,Snrpd1
6426,Cntfr
6427,Pbld2
6428,Ncoa7
6429,Appbp2
6430,Lzic
6431,Tor1a
6432,Myl9
6433,Abhd14a
6434,Trmu
6435,Ankrd27
6436,Gba2
6437,Ggact
6438,Phf5a
6439,Cpne3
6440,AI464131
6441,Bcl2l11
6442,Laptm5
6443,Ptpn3
6444,Pcsk1
6445,Znhit6
6446,Acsl1
6447,Hebp1
6448,Lmo7
6449,Eif2b5
6450,Gm5918
6451,Taf11
6452,Ttll1
6453,Fcho2
6454,Trmt2b
6455,Vash2
6456,Med17
6457,Snrpb
6458,Gnpat
6459,Sccpdh
6460,Zfp945
6461,Pycrl
6462,5830418K08Rik
6463,Zzef1
6464,Bax
6465,Rrp7a
6466,Psmg2
6467,Ankra2
6468,Adck3
6469,Pcdhb18
6470,Ube2z
6471,Mical3
6472,Sult1a1
6473,Cox8b
6474,4931406P16Rik
6475,Pmpca
6476,Mfap2
6477,Rpp40
6478,Sla2
6479,2700049A03Rik
6480,Nkap
6481,Fam53b
6482,Eea1
6483,Nob1
6484,Hbs1l
6485,Rras
6486,Timm8a1
6487,Prkab1
6488,Igf2
6489,Klhl20
6490,Pcdh1
6491,Coq9
6492,Mpdu1
6493,Them4
6494,Dek
6495,Mccc2
6496,Ndfip1
6497,Gm15545
6498,Cxcl5
6499,Gm16381
6500,Grik1
6501,Cav1
6502,Wdr12
6503,Ilvbl
6504,Yipf1
6505,Arvcf
6506,Sh2b1
6507,Trit1
6508,Farsb
6509,Zdhhc21
6510,Sos1
6511,Chst8
6512,Slc14a1
6513,Mrpl44
6514,Btbd6
6515,Tor1aip2
6516,Sirt7
6517,Zbtb24
6518,Prpf31
6519,Slc25a45
6520,Slc25a27
6521,Gfpt1
6522,Tbc1d10c
6523,Prep
6524,Edc3
6525,Gm16039
6526,2610017I09Rik
6527,Rwdd2a
6528,Dock11
6529,Akr7a5
6530,Entpd6
6531,Zfp518a
6532,Ube2d1
6533,Wdr3
6534,Cdkn2aip
6535,Rhoj
6536,Tac2
6537,Ddhd2
6538,Prkag2
6539,Trim67
6540,Cnot8
6541,Trim32
6542,Gm14378
6543,Rab26
6544,Prkcdbp
6545,Rorb
6546,Crlf2
6547,Dbndd2
6548,Agps
6549,Fabp3
6550,Ulk1
6551,Uhrf1
6552,Bola1
6553,Mzt2
6554,Bcl2l1
6555,Cnst
6556,Ift74
6557,Atp2b4
6558,Zfp248
6559,Eif1ad
6560,Usp45
6561,Wwc1
6562,Snx14
6563,Cacna1h
6564,Gtf2h3
6565,Rbm33
6566,Il33
6567,Ube4a
6568,Esco1
6569,Cyb561a3
6570,Smad4
6571,Pde2a
6572,Tmem117
6573,Anxa6
6574,Pard3
6575,Ptpn4
6576,Prr18
6577,Fam92a
6578,Mex3d
6579,Mfsd11
6580,Tmem44
6581,Fam20b
6582,Cdipt
6583,Galnt16
6584,Cpeb2
6585,Abcc3
6586,Thsd7b
6587,Anapc1
6588,Hist3h2a
6589,Nxt2
6590,Stx5a
6591,Wdr76
6592,Nab1
6593,Kat7
6594,Trip10
6595,Wdr34
6596,Smim12
6597,Maml1
6598,Scrn3
6599,Vav3
6600,Lrrc28
6601,Tpd52l1
6602,Ptges2
6603,Ppfibp1
6604,0610030E20Rik
6605,Cyth3
6606,C130030K03Rik
6607,Npepps
6608,Bloc1s6
6609,Fgfbp3
6610,Lrrn1
6611,Trim27
6612,Gzf1
6613,Opcml
6614,Arhgef3
6615,Tmem141
6616,Srcrb4d
6617,Amigo1
6618,Sp7
6619,Acad11
6620,Celsr2
6621,Srm
6622,Ybx3
6623,BB014433
6624,Rsbn1l
6625,Ngef
6626,Hvcn1
6627,Phf14
6628,BC048403
6629,Thbd
6630,Cnnm4
6631,Arid1b
6632,Galnt14
6633,Gm3219
6634,Optn
6635,Bag4
6636,Mmp17
6637,Crtc2
6638,Tlk2
6639,2610002M06Rik
6640,Ift81
6641,Hddc3
6642,Ap1ar
6643,Ing2
6644,Ptpn20
6645,4930414L22Rik
6646,Cecr6
6647,R3hdm4
6648,G6pc3
6649,Rrm1
6650,Ficd
6651,Pet112
6652,Map10
6653,Rce1
6654,Dennd6b
6655,Eif1a
6656,Ralyl
6657,Fbxo2
6658,Tmem63a
6659,Slc15a2
6660,Dusp7
6661,Lsm11
6662,Nek3
6663,Srsf12
6664,Nlrp1c-ps
6665,Slc39a9
6666,Pign
6667,Mlycd
6668,Dab2
6669,Arl15
6670,Dnaja3
6671,Ap5m1
6672,Cyb5d2
6673,Acin1
6674,Disp2
6675,Lrrtm2
6676,Gm9079
6677,Cnpy2
6678,Arc
6679,Kctd13
6680,Acap3
6681,Lef1
6682,Slc25a1
6683,Arnt
6684,Nt5e
6685,Mrps28
6686,Gtf3c5
6687,2810403A07Rik
6688,Fam136a
6689,BC048943
6690,Adck2
6691,Eaf1
6692,Brms1
6693,Yif1a
6694,Las1l
6695,Tfg
6696,Pknox1
6697,Eif2ak1
6698,Chp1
6699,D15Ertd621e
6700,Hist3h2ba
6701,Uchl5
6702,Wrb
6703,Psmd13
6704,Ypel1
6705,Sugp1
6706,Rad23a
6707,Abcg4
6708,Sclt1
6709,5031426D15Rik
6710,Peo1
6711,C2cd5
6712,Tef
6713,Esyt3
6714,Tdrd3
6715,Zw10
6716,Ift43
6717,Ppp6r1
6718,Cep192
6719,Gm561
6720,Hecw2
6721,Zfyve27
6722,Ahsa2
6723,Fktn
6724,Rab15
6725,Fibp
6726,Scaf1
6727,Tube1
6728,Rnf40
6729,Mad2l2
6730,Naga
6731,Lsm6
6732,Tmem205
6733,4932443I19Rik
6734,Megf11
6735,1110051M20Rik
6736,Arhgef17
6737,Calb1
6738,Smg9
6739,Isyna1
6740,Pcdhb20
6741,Tug1
6742,Traf3ip1
6743,Krit1
6744,Cog7
6745,Usp27x
6746,Thoc2
6747,Fam173a
6748,Ruvbl1
6749,Mlst8
6750,Alg9
6751,Zfp444
6752,Vps33b
6753,Armcx5
6754,Dcaf12l1
6755,Gpatch11
6756,Cd53
6757,Ankrd12
6758,Zcrb1
6759,Msantd3
6760,Mad2l1bp
6761,Ric8b
6762,Hivep3
6763,Ttc30b
6764,Mllt10
6765,Zfp655
6766,Rfc5
6767,Mettl22
6768,Grhpr
6769,Rasd2
6770,Esd
6771,Tars
6772,Npr2
6773,Pgr
6774,Mms19
6775,Fastk
6776,Luzp1
6777,Exph5
6778,Anapc10
6779,Cdc27
6780,C2cd3
6781,Nutf2
6782,Ppm1d
6783,Rsl24d1
6784,Snhg9
6785,Pik3c2a
6786,Foxj1
6787,Gm16515
6788,Egln2
6789,Wdpcp
6790,Cox17
6791,Arhgef4
6792,Nrd1
6793,Plcb4
6794,Rwdd1
6795,Fam120c
6796,Mpp3
6797,Gadd45gip1
6798,Plcxd3
6799,Arhgdib
6800,Mbtps2
6801,Rps19-ps3
6802,Lamb1
6803,Glrx3
6804,Ccdc41
6805,Endod1
6806,Acvr2a
6807,Kat2a
6808,Tdrd7
6809,Zfp777
6810,Cyth4
6811,Ostf1
6812,Sox2ot
6813,Smtn
6814,Polr2i
6815,Cmtm5
6816,Rhoc
6817,Mterfd2
6818,Sphk1
6819,Dscam
6820,Adap1
6821,Lyrm9
6822,Gm10125
6823,Mrpl10
6824,Nptx2
6825,Ptgis
6826,Zeb1
6827,Taz
6828,Rbck1
6829,Ptchd2
6830,Eapp
6831,Hmg20b
6832,Pogk
6833,Scai
6834,Eif2b4
6835,Tbr1
6836,Bhlhe41
6837,Il2
6838,9930013L23Rik
6839,Rhof
6840,Mkl1
6841,AI314180
6842,D16Ertd472e
6843,Sema4c
6844,AI661453
6845,Lrrc48
6846,Pknox2
6847,Ptn
6848,Sox11
6849,Depdc7
6850,Cnksr2
6851,Zfp37
6852,Dnmt1
6853,Mrpl50
6854,Smim4
6855,Ero1lb
6856,Mical2
6857,Fst
6858,4933426M11Rik
6859,Lfng
6860,Mrpl28
6861,Frmd6
6862,Pard6b
6863,Heyl
6864,Unc13c
6865,Zfp746
6866,Abhd10
6867,1190007I07Rik
6868,Slc15a4
6869,Lrrc41
6870,A330102I10Rik
6871,Amotl2
6872,Rpl12
6873,Vhl
6874,Setx
6875,Ginm1
6876,Rqcd1
6877,Rabep1
6878,Snrpa1
6879,Nrde2
6880,Uspl1
6881,Senp5
6882,Aspscr1
6883,Ergic2
6884,Dsel
6885,Caap1
6886,Ubqln4
6887,Specc1l
6888,Bmi1
6889,Sema3f
6890,Sept9
6891,Gpc3
6892,Manea
6893,Anp32a
6894,Ift88
6895,Thbs2
6896,Cyb5r3
6897,Tbccd1
6898,Gpr22
6899,Ccdc25
6900,Slc25a38
6901,Nme3
6902,Ccnt1
6903,Trim66
6904,Srp72
6905,Msh6
6906,Trim41
6907,Snx7
6908,Cdh19
6909,Lsm14b
6910,Ganab
6911,9030624J02Rik
6912,Cdc34
6913,Cpped1
6914,Katna1
6915,Ppil1
6916,Snx15
6917,2210016L21Rik
6918,Amn1
6919,Slc25a51
6920,Zfp628
6921,Lingo1
6922,St8sia4
6923,Plekhg2
6924,Tcof1
6925,Pwwp2a
6926,Nf2
6927,Tmem181b-ps
6928,Lat2
6929,Dcun1d1
6930,Ptpn5
6931,Fam124a
6932,Zfhx4
6933,Trappc9
6934,Gadd45b
6935,Ddx25
6936,Rian
6937,Wwox
6938,Smyd1
6939,Fdx1
6940,Timm17a
6941,Usp6nl
6942,Zfp668
6943,Entpd2
6944,Nxt1
6945,Fez1
6946,Cryzl1
6947,Vopp1
6948,Suco
6949,Pp2d1
6950,Nup37
6951,Rpain
6952,Bclaf1
6953,Smim13
6954,Slc7a1
6955,Prkdc
6956,Prrg2
6957,Lrrk1
6958,Map3k10
6959,A330048O09Rik
6960,Wnt3
6961,Vps52
6962,Pus1
6963,Taf5
6964,Skiv2l2
6965,Slc45a1
6966,Apbb3
6967,Pwp2
6968,Npc2
6969,Iba57
6970,Celsr3
6971,Kdm4a
6972,1700037H04Rik
6973,Psen1
6974,Tcf3
6975,Ddx19b
6976,Gm5595
6977,Fkbp1b
6978,Eif4e2
6979,Mapk10
6980,Mrps23
6981,Lefty1
6982,Pmm1
6983,Lgi3
6984,Gsk3a
6985,Fbxo33
6986,Fbxl14
6987,Creg2
6988,Lama5
6989,Ift80
6990,Capn1
6991,Cort
6992,Hddc2
6993,Llph
6994,Hsd3b7
6995,Zfp637
6996,Npy5r
6997,Dis3l
6998,Zfp266
6999,Coa5
7000,Hapln4
7001,Tec
7002,C530008M17Rik
7003,Pdcd4
7004,Aqp11
7005,Hscb
7006,Guf1
7007,Utp6
7008,Ap5s1
7009,Zfp612
7010,Lrpprc
7011,Ccdc74a
7012,Apoa1bp
7013,Lrrk2
7014,Rasal2
7015,Khsrp
7016,Ppat
7017,Mtcp1
7018,Pde7b
7019,Gm6402
7020,Dnaja2
7021,Axin1
7022,Ell
7023,Pcyt2
7024,Nktr
7025,Rabl2
7026,Rngtt
7027,Cnpy3
7028,Glt8d1
7029,Ppp1r3b
7030,Hes1
7031,Gria4
7032,Ticam1
7033,Ikzf2
7034,Acaca
7035,Mtus2
7036,Usp15
7037,9530077C05Rik
7038,Crhbp
7039,Tmem214
7040,Cdkl2
7041,Ampd2
7042,Fam122a
7043,Col18a1
7044,Phkb
7045,Nostrin
7046,Sco1
7047,Chi3l1
7048,Rac2
7049,Trim33
7050,Ypel2
7051,Slc52a2
7052,Tubb6
7053,Lhpp
7054,Nacad
7055,Gbe1
7056,Lats2
7057,Patl1
7058,Gm2897
7059,Zfp868
7060,Tmcc1
7061,Tbcc
7062,Nt5dc3
7063,Ccdc163
7064,Gm5088
7065,Itgb1bp1
7066,C030006K11Rik
7067,Syt16
7068,Pcnxl2
7069,Pik3c3
7070,Brd3
7071,Smg8
7072,Irf2
7073,Paip2b
7074,H2afv
7075,Cnih
7076,Yipf3
7077,Sesn1
7078,Psmd5
7079,Cxcr7
7080,Pmp22
7081,Golga1
7082,Ubap1
7083,Kcns2
7084,Bag3
7085,Dmrta2
7086,Sec63
7087,Dbndd1
7088,Got2
7089,Amot
7090,Thoc3
7091,Lemd2
7092,Sdhd
7093,Jhdm1d
7094,Zmat4
7095,Crtap
7096,Pcsk7
7097,Fam63a
7098,Srxn1
7099,Rgs7
7100,BC030500
7101,Med19
7102,Irak2
7103,Fam198a
7104,Cpd
7105,Tex15
7106,5730455P16Rik
7107,Rit1
7108,Letmd1
7109,Pcx
7110,Cc2d1b
7111,Adnp2
7112,Glg1
7113,Dpagt1
7114,Gmnn
7115,Dirc2
7116,Gm6251
7117,Stradb
7118,Slc35c2
7119,Dlg1
7120,Irak1bp1
7121,Lipa
7122,Gmeb2
7123,Gm694
7124,Tmem161b
7125,Slc13a5
7126,Mettl23
7127,Cd9
7128,Tmem2
7129,Phlda1
7130,Raph1
7131,Slc16a1
7132,Sh3bgrl2
7133,Spry4
7134,Dnajb2
7135,Ebna1bp2
7136,Zfx
7137,Nron
7138,Atraid
7139,C2cd2
7140,Rnf165
7141,Adam11
7142,Map3k3
7143,E2f4
7144,Kif21a
7145,Grm8
7146,Cmss1
7147,Stoml2
7148,Vps45
7149,Smarcd1
7150,Zfp688
7151,3110047P20Rik
7152,Prss57
7153,Poc5
7154,Wdtc1
7155,Zfp414
7156,Dfna5
7157,Gemin7
7158,Rhobtb3
7159,Rbm34
7160,Anxa4
7161,Fars2
7162,Zfp511
7163,Abca8b
7164,Tm7sf2
7165,Cntn4
7166,Ncoa5
7167,Mki67ip
7168,Mrpl11
7169,Tfe3
7170,Dmd
7171,Zfp942
7172,BC005537
7173,Man2c1
7174,Pbx4
7175,Tmem43
7176,Dck
7177,Cntrob
7178,Gyk
7179,Trap1
7180,Cpne1
7181,Fam184a
7182,D1Ertd622e
7183,Gm20300
7184,Raver1
7185,Gys1
7186,Agmo
7187,Zfp7
7188,Bhlhe40
7189,Lgals8
7190,Psme4
7191,Pgf
7192,Akap2
7193,Tmem29
7194,Phf17
7195,Sema4b
7196,Desi2
7197,Lrrc49
7198,Pnmal1
7199,Pdgfc
7200,Gdpgp1
7201,Mpi
7202,Nphp3
7203,Fam65b
7204,Ift52
7205,Ctps
7206,Neurod6
7207,Nkain1
7208,Ntm
7209,Cdk7
7210,Atp5g1
7211,Trappc2
7212,Cyp1b1
7213,Aarsd1
7214,Pomgnt1
7215,Msra
7216,Stambp
7217,Slc35d1
7218,Zdhhc5
7219,Ecscr
7220,Cd47
7221,Ppt2
7222,Tmem219
7223,Arrb2
7224,Rela
7225,Emb
7226,Snx30
7227,Gle1
7228,Pdzd9
7229,Cebpg
7230,Olfr723
7231,Rilpl1
7232,Zfp787
7233,Mxra8
7234,Commd2
7235,Foxf2
7236,Kcne1l
7237,Ckmt1
7238,Idh1
7239,Zc2hc1a
7240,Ace2
7241,Bnip1
7242,Hdac3
7243,Arrdc1
7244,Paqr9
7245,Plk2
7246,Zc3h6
7247,Pik3cb
7248,6820408C15Rik
7249,1700021K19Rik
7250,Dennd4c
7251,Asb6
7252,Traf6
7253,Zbtb22
7254,Slc12a4
7255,Stxbp5l
7256,Odf2
7257,Sdccag3
7258,Kctd1
7259,Slc25a25
7260,Unc119b
7261,Psmb7
7262,Rab33a
7263,Ttll7
7264,Slbp
7265,Bcl7c
7266,Ets2
7267,Fam196b
7268,Nme2
7269,Nubpl
7270,Ccnt2
7271,Lman1
7272,Ttc9b
7273,Phf20
7274,Scgn
7275,Arap3
7276,Pin1
7277,Parp2
7278,Bola3
7279,Nmt1
7280,Stk40
7281,Tubgcp4
7282,Dusp1
7283,Itga7
7284,Cul7
7285,Prkrip1
7286,Shisa5
7287,Sardh
7288,Fam131a
7289,Dph3
7290,Tor2a
7291,Colgalt2
7292,Lzts2
7293,B3galt1
7294,Ubr1
7295,Sox18
