,gene
1647,Magoh
1648,Dtnbp1
1649,Ndufa11
1650,Sirt2
1651,Gtf3c6
1652,St8sia1
1653,Fstl1
1654,Dcun1d1
1655,Rpap3
1656,Camsap2
1657,Sh3bgrl
1658,Bdp1
1659,Traf3ip1
1660,Fnbp4
1661,Dgkb
1662,Fam98a
1663,Psmb3
1664,Fam45a
1665,Grik2
1666,Dner
1667,Clic4
1668,Cap2
1669,Acsl5
1670,Rps15a
1671,Snw1
1672,Mtfp1
1673,Tmx2
1674,Mlycd
1675,Camkk2
1676,Atf4
1677,Ctnnd1
1678,Top2b
1679,Nt5c3
1680,Mtus1
1681,Cpa6
1682,Bclaf1
1683,Srp19
1684,Zfp781
1685,Eif2s3y
1686,Tomm70a
1687,Acss2
1688,Fut8
1689,Ubb
1690,Plekhn1
1691,Zfand3
1692,Ehd3
1693,Plekhm1
1694,Lrba
1695,Vps11
1696,Zfp36l2
1697,Rab35
1698,Camk4
1699,Mettl10
1700,Syn1
1701,Cpt1c
1702,Rps23
1703,Trib1
1704,Snapc1
1705,Atpaf1
1706,Camkv
1707,Igf1r
1708,Tial1
1709,8430427H17Rik
1710,Dag1
1711,6330403M23Rik
1712,Commd7
1713,Cmtm4
1714,Me1
1715,Zfp191
1716,Mid1ip1
1717,Arhgdia
1718,Mapk1
1719,2810008D09Rik
1720,Bnip3l
1721,Gng3
1722,Aldh5a1
1723,Gorasp1
1724,Fbxo22
1725,Lrp6
1726,Dap3
1727,Htatsf1
1728,Zbtb7a
1729,Srpk1
1730,Ttc17
1731,Dazap1
1732,Kif5c
1733,Sall1
1734,Lama3
1735,Pkig
1736,Stam2
1737,Erdr1
1738,Ubxn4
1739,Chrm1
1740,Lmtk2
1741,Klc1
1742,Hist2h3c2
1743,Ptpn11
1744,Stk16
1745,M6pr
1746,Capn2
1747,Fam126b
1748,Txn2
1749,Cul2
1750,Spred2
1751,Wfs1
1752,Rab11fip5
1753,Tasp1
1754,Gng5
1755,Ccdc151
1756,Ppm1l
1757,Dohh
1758,Amy1
1759,2610301B20Rik
1760,Maf1
1761,Eid1
1762,Zmym4
1763,Sav1
1764,Yars
1765,Tmem41a
1766,Gphn
1767,Fzd1
1768,Myl12a
1769,Mapk8
1770,Krba1
1771,Mrpl54
1772,Peli1
1773,Ranbp10
1774,Pcyt2
1775,Darc
1776,Gdi2
1777,Ep400
1778,Pcsk2
1779,Lysmd2
1780,Fbxw5
1781,Spin1
1782,Ndufb8
1783,Mex3c
1784,Dnajc6
1785,Arpp21
1786,Dnajb11
1787,Rps8
1788,Erap1
1789,Rit2
1790,BC016423
1791,Zbtb18
1792,Phc3
1793,Tma7
1794,Rgs7bp
1795,Cdo1
1796,Atrn
1797,Dclk2
1798,Rgs17
1799,Atp5j2
1800,Snrpb
1801,Glb1l3
1802,Shisa9
1803,Cdv3
1804,Gad2
1805,Mzt1
1806,Caprin1
1807,Hibadh
1808,Map2k2
1809,Fam124a
1810,Rab1
1811,Atp6v1c1
1812,Lrp12
1813,Akap11
1814,Alg13
1815,Pigc
1816,Cyth2
1817,Rps15a-ps4
1818,Tiam1
1819,Camk2n2
1820,Mtmr3
1821,Tmem66
1822,4833439L19Rik
1823,Pfn1
1824,Sgsm3
1825,2810407C02Rik
1826,Cct2
1827,Ankrd12
1828,Ddx42
1829,Ttc3
1830,Egr1
1831,Hes5
1832,Slc9a3r1
1833,Bok
1834,Frmd8
1835,Ncbp2
1836,Fbxo45
1837,Slc9a1
1838,Nrgn
1839,Clock
1840,Npepps
1841,Atp6v0a1
1842,Upf3b
1843,Wdr47
1844,Man2a2
1845,Zfp358
1846,Smarcb1
1847,Zfp704
1848,Fam210b
1849,Trappc12
1850,Palm
1851,Rad21
1852,Cdk16
1853,Gfer
1854,Scamp2
1855,Btg1
1856,Mtss1l
1857,Ddx25
1858,Lsp1
1859,Meis1
1860,Eif4a1
1861,Cck
1862,Tbc1d16
1863,Ankrd46
1864,Cdk3-ps
1865,Twsg1
1866,Mbtd1
1867,Usp9x
1868,Atf6b
1869,C2cd2l
1870,Mb21d2
1871,Ddx18
1872,Setd5
1873,Rpain
1874,F11r
1875,Bod1l
1876,Psenen
1877,Nrxn2
1878,Fyttd1
1879,Cnih
1880,Mbd2
1881,Ctc1
1882,E130201H02Rik
1883,Osbpl3
1884,Sec62
1885,Nckipsd
1886,Celf2
1887,Sat1
1888,Upf1
1889,Egln2
1890,Usp33
1891,Aldh2
1892,Pla2g16
1893,Spcs1
1894,Riok3
1895,Ide
1896,Alcam
1897,Txlng
1898,Rab6b
1899,Ccdc160
1900,Zbtb1
1901,Zcchc17
1902,Iscu
1903,Large
1904,Tomm7
1905,Cdc42ep4
1906,Adam10
1907,Ppp2r5e
1908,Cep120
1909,Fam120a
1910,Nmnat2
1911,Camk2b
1912,Lsm14b
1913,Tns3
1914,Trak1
1915,Hipk3
1916,Slc30a5
1917,Rnf220
1918,Kpna4
1919,Snx4
1920,Gabra1
1921,Myo9a
1922,Mien1
1923,Ophn1
1924,Dmxl2
1925,Inpp4a
1926,Ehmt2
1927,Fbll1
1928,Lamtor4
1929,Cpne4
1930,Bola3
1931,Pkp4
1932,Brms1
1933,Nucks1
1934,Anks1
1935,Zscan18
1936,Sv2a
1937,Ppm1d
1938,Polrmt
1939,Slc39a11
1940,Nat8l
1941,Atp1b2
1942,Klf16
1943,Dgat2l6
1944,Pofut2
1945,Purb
1946,Eif1b
1947,Dennd6a
1948,Vmac
1949,Abca2
1950,Gpd2
1951,Slc35e2
1952,Sap30l
1953,Ywhae
1954,Tcirg1
1955,Polr3a
1956,Zfp804a
1957,Mapre1
1958,Jagn1
1959,Pacsin3
1960,Adrbk1
1961,Pdcd6
1962,Txnrd2
1963,Ebpl
1964,Edil3
1965,Ppil4
1966,Clptm1l
1967,Fam168a
1968,Fzr1
1969,Rbmx
1970,Sorl1
1971,Mfsd6
1972,Arhgap21
1973,Arpc3
1974,Phactr3
1975,Rpp30
1976,Podxl2
1977,Stradb
1978,Clec11a
1979,Pcp4l1
1980,Sgip1
1981,Sik3
1982,Syp
1983,Zscan26
1984,Flrt2
1985,Amdhd2
1986,Pdxp
1987,Mical3
1988,Med14
1989,Zfp106
1990,Ypel2
1991,Smyd5
1992,Ube2o
1993,Dexi
1994,Abhd6
1995,Pdia6
1996,Clcn2
1997,Rundc3a
1998,Fam53a
1999,Gpr137b-ps
2000,Zdhhc8
2001,Asxl2
2002,Edc3
2003,Serpinh1
2004,Man1a2
2005,Zadh2
2006,Bin3
2007,Leo1
2008,Stx5a
2009,Lrrn3
2010,Sec24b
2011,Rybp
2012,Pomgnt1
2013,C1qa
2014,Lmtk3
2015,Faxc
2016,Orc4
2017,Satb1
2018,Safb
2019,Nfix
2020,Knop1
2021,Mbp
2022,Mblac2
2023,Ifi27l1
2024,1700052N19Rik
2025,Cox19
2026,Runx1t1
2027,Kcnj8
2028,Pard6a
2029,Cadps
2030,Gjb6
2031,Tbcb
2032,Tmem100
2033,Ccnd1
2034,Dlgap1
2035,Slc35f3
2036,Nhp2l1
2037,Cluap1
2038,Stmn1
2039,Ampd2
2040,Fam107a
2041,Csnk2a1
2042,Pdpk1
2043,Tmem50b
2044,Sumo1
2045,Scn1b
2046,Cish
2047,Ankrd40
2048,Dnajb5
2049,Psat1
2050,Dlx5
2051,Sptbn4
2052,Kcna1
2053,Lgi2
2054,Ran
2055,Shoc2
2056,Eif4b
2057,Ppp1r1a
2058,Hjurp
2059,Pmm1
2060,Hdlbp
2061,Ncoa7
2062,C1qtnf4
2063,Grin2c
2064,Pgam5
2065,Rbm27
2066,Zfp319
2067,Wdpcp
2068,Iqub
2069,Sepp1
2070,Mcl1
2071,Slco1c1
2072,Mospd3
2073,Rab3c
2074,Ube2v1
2075,Tmem19
2076,Rcbtb1
2077,Tmem240
2078,Phtf1
2079,Itm2b
2080,Vapa
2081,Erh
2082,Cfdp1
2083,Sac3d1
2084,Tmem181c-ps
2085,Foxp1
2086,Det1
2087,Mkks
2088,Nampt
2089,Grpel1
2090,Ubqln1
2091,Ankrd34b
2092,Lnpep
2093,Gp1bb
2094,Ube2d1
2095,Cblb
2096,Zfp445
2097,Ogdh
2098,Smarca1
2099,Prss23
2100,Nme3
2101,Gabarap
2102,Pde12
2103,Oxa1l
2104,Fbxl17
2105,Mfn2
2106,Utp23
2107,Polr1d
2108,Rtn4
2109,Agrn
2110,Sema6d
2111,Rnf8
2112,Pja2
2113,Thoc7
2114,Fat3
2115,Psmd1
2116,Sirt7
2117,Dnm3os
2118,Scd2
2119,Gdpd3
2120,Epn1
2121,Thy1
2122,Fam63b
2123,Hectd3
2124,Eef2
2125,2410006H16Rik
2126,Yap1
2127,Pex19
2128,Rnf115
2129,Tceal3
2130,Pigx
2131,Cpq
2132,Zmynd8
2133,Rab40c
2134,Rasgrf2
2135,Emc10
2136,Akap8
2137,Ttc13
2138,Tmem223
2139,Dnaja4
2140,Tmem161b
2141,2210016L21Rik
2142,Ppp1r12c
2143,Mrpl41
2144,Pum1
2145,Ncs1
2146,Nvl
2147,Cml1
2148,Gabrd
2149,Peg13
2150,Sept9
2151,Mgat5b
2152,Wipi1
2153,Dynlt3
2154,Prdx5
2155,Kcnb1
2156,Fam89b
2157,Rnf20
2158,Nsd1
2159,Hspa4
2160,Camsap1
2161,Lyrm4
2162,Supt4a
2163,Cttnbp2nl
2164,Sh3bgrl2
2165,Ppia
2166,Zfp207
2167,Wwp1
2168,Smek2
2169,Cbr1
2170,Ppp1r37
2171,Stx3
2172,Prr18
2173,Timm13
2174,Stau1
2175,Zfp523
2176,Ppp1r13b
2177,Atp1a2
2178,Vezf1
2179,Oaz1
2180,Cnpy2
2181,Max
2182,Wdr13
2183,Mob4
2184,Ube2w
2185,Gbp3
2186,Stac3
2187,Ctnna1
2188,Tsc1
2189,Tbc1d9
2190,Osbp
2191,Tceb1
2192,Mgst3
2193,Wdfy3
2194,Ubn1
2195,Naa35
2196,Basp1
2197,Elavl3
2198,Tnfrsf9
2199,Pus3
2200,Hnrnpa3
2201,Maml3
2202,Rpl8
2203,Mrps15
2204,Ddx6
2205,Hs3st1
2206,Dlst
2207,Ccdc58
2208,Wdr81
2209,Tmem147
2210,Slc25a5
2211,Zfp26
2212,Cdh6
2213,Oxsr1
2214,Ndufa2
2215,Itgb1bp1
2216,Nans
2217,Calm3
2218,Hmgcr
2219,Dnajc17
2220,Pop7
2221,Eif3d
2222,Tefm
2223,Rock2
2224,Eftud2
2225,Vegfb
2226,Tmem136
2227,Ap1b1
2228,Agap2
2229,Jak2
2230,Zfml
2231,Nap1l2
2232,Zc3h3
2233,Prss12
2234,Snap23
2235,5330434G04Rik
2236,Tcp11l2
2237,Zfp655
2238,Rnf208
2239,Srek1
2240,Trip11
2241,Acat3
2242,Ttpal
2243,Ppp1r17
2244,Smim11
2245,Lamp2
2246,Cadm3
2247,Dpp8
2248,Chst2
2249,2510003E04Rik
2250,Sez6l
2251,Pold2
2252,Mettl9
2253,Chgb
2254,Gpm6b
2255,Hp1bp3
2256,Zdhhc21
2257,Mir684-1
2258,Gm13826
2259,Slc38a3
2260,Nefm
2261,Esrra
2262,Brd9
2263,Zic1
2264,Ube2ql1
2265,Gmpr2
2266,Zc2hc1a
2267,Taf7
2268,Prmt6
2269,Sec14l2
2270,Hdac3
2271,Ahnak
2272,Aff4
2273,2610507B11Rik
2274,Traf2
2275,Amigo1
2276,Id2
2277,2010107E04Rik
2278,Gclc
2279,Fbxl3
2280,Cox6b1
2281,Suv39h2
2282,Ctso
2283,Rnf215
2284,Usp4
2285,Extl3
2286,Fastkd5
2287,Cd200
2288,Fam96b
2289,Tspan7
2290,Adra1a
2291,Slc31a1
2292,H2-D1
2293,Cisd2
2294,2610100L16Rik
2295,Actr1a
2296,Amer3
2297,Erp44
2298,Kansl3
2299,Adh5
2300,Spop
2301,H2afy2
2302,Ivd
2303,Bnip3
2304,Zfp362
2305,Cir1
2306,A730098P11Rik
2307,Scg5
2308,Ccdc6
2309,Snap91
2310,Dad1
2311,Whsc1l1
2312,Cpne9
2313,Zbtb33
2314,Abr
2315,Bag4
2316,Hira
2317,Slit1
2318,Rbmxl1
2319,Cnot6
2320,Trim46
2321,Snx16
2322,Tmco1
2323,Gm10432
2324,Socs7
2325,Rab11b
2326,Dnahc11
2327,Nsun2
2328,Ahi1
2329,Ddhd2
2330,Dcaf12
2331,Kcnh3
2332,Hnrnph1
2333,Gltp
2334,Tmem167
2335,Dctn4
2336,Mrpl53
2337,Atp6v0e
2338,Gde1
2339,Ubr3
2340,Gak
2341,Sel1l
2342,Ptprd
2343,Guf1
2344,Trim37
2345,Syt7
2346,Ddx17
2347,Morf4l2
2348,Rnf149
2349,Gnb2l1
2350,Grk6
2351,Lrrc8d
2352,Clta
2353,Pmpca
2354,Rasa3
2355,Luc7l2
2356,Cdc42bpb
2357,Eif5b
2358,Nap1l1
2359,Setbp1
2360,Acly
2361,Gldc
2362,Larp6
2363,Gid8
2364,Snrpb2
2365,Disp1
2366,Tet1
2367,Sucla2
2368,Snrpe
2369,Eif2s3x
2370,Cnksr3
2371,Hipk1
2372,Rbm6
2373,Amph
2374,Ep300
2375,Zfp799
2376,Prkar2b
2377,Rap1gap
2378,Kif1b
2379,Mpdu1
2380,Bscl2
2381,Scrg1
2382,Nf1
2383,Pcbd2
2384,Gga1
2385,Gnaq
2386,Actl6a
2387,Dlg3
2388,Cct5
2389,Enpp2
2390,Mdga2
2391,Macrod2
2392,Sec23b
2393,Rab12
2394,Scap
2395,Ppt2
2396,Scn3b
2397,1110058L19Rik
2398,Psmc4
2399,Frmd7
2400,Map7d1
2401,Flcn
2402,Fbxo42
2403,Ncor2
2404,Slc9a8
2405,Hist1h2bc
2406,Sccpdh
2407,Ccdc50
2408,Sos1
2409,Amotl1
2410,Atp5g3
2411,Mia3
2412,Ttc7b
2413,Mll3
2414,Ndufa10
2415,D10Jhu81e
2416,Nfasc
2417,Stk39
2418,Sec23ip
2419,Ubac2
2420,Suclg2
2421,Snx3
2422,Arhgap1
2423,Reep1
2424,Eif3l
2425,Ogfr
2426,Snap47
2427,Gfra4
2428,Arhgef9
2429,A030009H04Rik
2430,Fam102a
2431,Rps6kb1
2432,Ctnnd2
2433,Arrdc3
2434,Gm14137
2435,Nfxl1
2436,Scn8a
2437,Pik3ca
2438,Gm9833
2439,Pink1
2440,Rab40b
2441,Comt
2442,Bcar3
2443,Tesk1
2444,Glrx5
2445,Eif2a
2446,Kcnq2
2447,Paqr9
2448,Hivep2
2449,Hnrnpm
2450,Txndc15
2451,Rnpepl1
2452,Lats1
2453,Dab2ip
2454,Commd6
2455,Txndc9
2456,Trabd
2457,Arl6ip4
2458,Rhoq
2459,Hspa1a
2460,Otud4
2461,Ipcef1
2462,Ip6k2
2463,Zcchc18
2464,Ndnf
2465,Ago4
2466,Ptprn2
2467,Ncrna00085
2468,Gorasp2
2469,Arf6
2470,5430417L22Rik
2471,Lrp1
2472,Ubap2
2473,Kcna2
2474,Pten
2475,Pxk
2476,Gba2
2477,Stambp
2478,Hlf
2479,Limch1
2480,Hcfc1r1
2481,Pitpnb
2482,Trank1
2483,Srrm4
2484,Ston2
2485,Bcl11b
2486,Zcchc8
2487,Sez6l2
2488,Ptpn12
2489,Stk11
2490,Radil
2491,Tmem179b
2492,Lamtor3
2493,Mink1
2494,Rasgrp1
2495,Fam126a
2496,Zer1
2497,Tmem11
2498,Ttyh3
2499,Tmed9
2500,Cul1
2501,Fgfr3
2502,Pou3f3
2503,Ikbip
2504,Spred1
2505,Arpc5l
2506,Stard7
2507,Pttg1
2508,Mif
2509,Clec16a
2510,Wdr45
2511,Cetn2
2512,Papola
2513,Atp5o
2514,Hic1
2515,Gmcl1
2516,Zfp133-ps
2517,Eif1
2518,Wdr3
2519,Pnn
2520,Ap4s1
2521,Cdc37
2522,Dhrs1
2523,Pdhb
2524,Evc2
2525,Fkrp
2526,Eepd1
2527,Ndufb9
2528,Pea15a
2529,Map4k4
2530,Shcbp1l
2531,Uggt1
2532,Laptm4b
2533,Dnajc5
2534,Zfp37
2535,Trnt1
2536,Dgcr6
2537,Lmbrd1
2538,Plekhf2
2539,Poglut1
2540,Snn
2541,Ppp2r4
2542,Rps7
2543,Rps9
2544,Lrrc42
2545,Aptx
2546,Taf15
2547,Cbx5
2548,Nbeal1
2549,Insig2
2550,Eif4g1
2551,2210018M11Rik
2552,Dnalc1
2553,Dld
2554,S100a16
2555,Mark3
2556,Frmpd4
2557,Acsl6
2558,Tmem35
2559,Vps37a
2560,Tln2
2561,Dpp9
2562,Srgap2
2563,Dab1
2564,Slc38a2
2565,Ndufb10
2566,Ap2b1
2567,Abcd2
2568,Pspc1
2569,Cfl1
2570,Bicd2
2571,Wscd2
2572,Lrp11
2573,Etnk1
2574,Sod1
2575,Cspg5
2576,Alg12
2577,Cd63
2578,Rb1cc1
2579,Ado
2580,Ppa1
2581,Mettl21d
2582,Cyth3
2583,Abhd13
2584,Gnb1
2585,Azin1
2586,Ufc1
2587,Stx18
2588,Tmem67
2589,Keap1
2590,Faf1
2591,Mllt1
2592,Gtf2h5
2593,Scyl3
2594,Nup35
2595,Csnk1d
2596,Iqsec2
2597,Timm23
2598,Tmem59
2599,Slc37a4
2600,Josd1
2601,Cdyl
2602,Zfp281
2603,Tra2b
2604,Ncbp1
2605,Gm13034
2606,Tubb5
2607,Tacc1
2608,Abcg4
2609,Epb4.1l3
2610,Ak3
2611,Rab39b
2612,Crim1
2613,Rasgef1c
2614,Vprbp
2615,Trem2
2616,Ahcyl2
2617,Clstn3
2618,Nfia
2619,Fam210a
2620,Dcaf8
2621,Maoa
2622,1500009C09Rik
2623,Usp38
2624,Trappc13
2625,Auh
2626,Zfp532
2627,Uba52
2628,Cirbp
2629,Gm12070
2630,Arl2
2631,Mau2
2632,Plk2
2633,Wdr74
2634,Gucy1a2
2635,Neurl1b
2636,Fermt2
2637,Chd4
2638,Kcnj10
2639,Mrpl18
2640,Inf2
2641,Nrxn3
2642,Mbd3
2643,Mkrn1
2644,Tspan31
2645,Myrf
2646,Osbpl2
2647,Slitrk1
2648,Arid1a
2649,Fndc3a
2650,Celf3
2651,Usp32
2652,Traf7
2653,Pla2g15
2654,Ms4a15
2655,Atp5c1
2656,Ptrhd1
2657,Rab6a
2658,Zbtb2
2659,Zcchc10
2660,Ly6c1
2661,Zfp62
2662,Rwdd4a
2663,Med22
2664,Tomm6
2665,Ddhd1
2666,Hspa4l
2667,Slk
2668,Gm12709
2669,Tbc1d22a
2670,Camk2a
2671,Bex4
2672,Pdap1
2673,Trak2
2674,Got1
2675,Slc25a32
2676,Nrbp1
2677,Mbip
2678,Pced1a
2679,Myo9b
2680,Src
2681,Ubl7
2682,Actr10
2683,Sash1
2684,Wrnip1
2685,Dgki
2686,Mfge8
2687,Uqcrq
2688,Vps39
2689,Coa6
2690,Dynlrb1
2691,Tbl1xr1
2692,Aes
2693,Scamp5
2694,Nxf1
2695,Cntn1
2696,Cryab
2697,Agps
2698,Gdi1
2699,Anln
2700,Prpsap2
2701,Pgs1
2702,Cep44
2703,Rtn3
2704,F3
2705,Ppm1e
2706,Gtf2i
2707,Rnf103
2708,Bckdha
2709,Fbxo9
2710,Thap11
2711,Agtpbp1
2712,Ssr4
2713,Ercc3
2714,Ttll11
2715,Ift140
2716,Mll5
2717,Neto1
2718,Fam193a
2719,Rps13
2720,Sdcbp
2721,Csrnp3
2722,Ptpru
2723,Tead1
2724,Atp6ap1
2725,Aldh6a1
2726,Eif4e
2727,Fabp3
2728,Cyp51
2729,Slc35e1
2730,Grb10
2731,Tmem47
2732,Ncln
2733,Npdc1
2734,Kcnk1
2735,Tcea1
2736,Ttbk1
2737,Acad11
2738,Diras2
2739,Pdgfa
2740,Sox6
2741,Rps3a1
2742,Aldoa
2743,Camk1g
2744,March5
2745,Glt25d1
2746,Rrp1b
2747,Frzb
2748,Caskin2
2749,Arhgap22
2750,Cox16
2751,Snrnp70
2752,Inpp5f
2753,Fam175b
2754,Nav2
2755,Fdps
2756,Sipa1l1
2757,Trappc3
2758,Usp48
2759,Fanci
2760,Sf3b4
2761,Dact1
2762,Zfp518a
2763,4930402H24Rik
2764,Suco
2765,Zfp831
2766,Med13
2767,5031434O11Rik
2768,Def8
2769,Ypel3
2770,Nfil3
2771,Ap3b2
2772,Chfr
2773,Clcn3
2774,Gpd1
2775,Trp53i11
2776,Abcc5
2777,Cacna1e
2778,Rbm18
2779,Gsk3a
2780,Asxl3
2781,Cds2
2782,Zfp955b
2783,Mapk10
2784,Glul
2785,Sertad2
2786,Lrig1
2787,Rpl3
2788,Fam98b
2789,Areg
2790,Sec24c
2791,Dedd
2792,Ank3
2793,Ptchd1
2794,Hsdl1
2795,C1qb
2796,Mrpl22
2797,Fam117b
2798,Pak4
2799,Klhl22
2800,Phf23
2801,Cntnap2
2802,Gm6654
2803,Gadd45g
2804,Cpsf6
2805,Ash1l
2806,Pdcd10
2807,Rbm42
2808,Atn1
2809,Wdr37
2810,Tmem230
2811,Pard6b
2812,Ssfa2
2813,Cdk19
2814,2510039O18Rik
2815,Acaa2
2816,Mboat7
2817,Add1
2818,Gprasp2
2819,Ppp2cb
2820,Ampd3
2821,Pttg1ip
2822,Tbc1d19
2823,Asrgl1
2824,Fam163a
2825,Acp6
2826,Klhl7
2827,Strn3
2828,Pip4k2a
2829,Spry4
2830,Dnajb6
2831,Klhdc4
2832,Lgi1
2833,Vps51
2834,Fam69b
2835,Jun
2836,Ddr1
2837,Kif2a
2838,Sec13
2839,Ncoa6
2840,Slc8a3
2841,Dgat2
2842,B3gat3
2843,Rbm26
2844,Tmem59l
2845,Cbx3
2846,Dimt1
2847,Aar2
2848,Xbp1
2849,Bai1
2850,Zfp937
2851,Lsg1
2852,Pef1
2853,Rab3d
2854,Urm1
2855,Impact
2856,Sbf1
2857,Evi5
2858,Dscam
2859,Cabp1
2860,Phtf2
2861,Itm2c
2862,Vapb
2863,Leprotl1
2864,Clvs1
2865,Fnip2
2866,Timm8b
2867,Thbs3
2868,A330009N23Rik
2869,Rnf31
2870,Usp2
2871,Foxj1
2872,2700060E02Rik
2873,Ano10
2874,Mbtps1
2875,Bbs1
2876,Dync1i1
2877,Ostm1
2878,Magi1
2879,Tbc1d10a
2880,Rsl1d1
2881,Fam3c
2882,1700025G04Rik
2883,Orai1
2884,Cecr6
2885,Auts2
2886,Dctn6
2887,Ppp2r2d
2888,D3Bwg0562e
2889,Tmx4
2890,Nme2
2891,Lphn1
2892,Ubash3b
2893,Zfat
2894,Tsnax
2895,Ccdc9
2896,Gpx1
2897,Tmem179
2898,Prkrir
2899,Nbea
2900,Ssh2
2901,Clca1
2902,Rcan2
2903,Sfrs18
2904,Sdhd
2905,Cdkn1b
2906,Dis3l2
2907,Col4a1
2908,Ndufs7
2909,Atxn7l3b
2910,Psmd6
2911,Gemin4
2912,Mt3
2913,2610001J05Rik
2914,Pgp
2915,Tsg101
2916,Sfxn5
2917,Ubr4
2918,Rabggtb
2919,Tab3
2920,Neat1
2921,Ptprm
2922,1500012F01Rik
2923,Rasgrf1
2924,Gm15421
2925,Nceh1
2926,Gpr82
2927,Tmem222
2928,Gcdh
2929,Fut9
2930,Ubxn7
2931,0610012G03Rik
2932,Fam167a
2933,Gm5643
2934,Slc35g2
2935,Pogz
2936,Ghitm
2937,Rpl24
2938,Slc25a34
2939,Psmc6
2940,Il17d
2941,Trim2
2942,Sep15
2943,Robo1
2944,Mid2
2945,Prdx6
2946,Pi4ka
2947,Rgs19
2948,Rnf157
2949,Tia1
2950,Kcnb2
2951,Zkscan3
2952,Hspa5
2953,Prex1
2954,Fam162a
2955,Snrpd1
2956,Sh3bgrl3
2957,Picalm
2958,Map2
2959,C330021F23Rik
2960,Skiv2l2
2961,Tmem214
2962,Ube2q1
2963,Prkaca
2964,Pgrmc1
2965,Flywch2
2966,Slc25a33
2967,Atp1a3
2968,Kcnip2
2969,Zmiz1
2970,Elmo3
2971,Rela
2972,Ephx2
2973,Nrbf2
2974,Grn
2975,Gca
2976,Znhit1
2977,N4bp2l2
2978,Stac2
2979,Acvr1
2980,Tbc1d8
2981,Rbm10
2982,Tceb2
2983,Timm17a
2984,Rab3gap1
2985,Acyp1
2986,Ubn2
2987,Scai
2988,Prpf4b
2989,Ccdc47
2990,Mrps16
2991,Cox7b2
2992,Astn1
2993,Soat1
2994,Ipmk
2995,Kctd17
2996,Mrps26
2997,Ptpmt1
2998,Shisa7
2999,Ptn
3000,Gcnt1
3001,A830018L16Rik
3002,Ndufa5
3003,Smndc1
3004,Uba2
3005,Calm2
3006,Prps1
3007,Aggf1
3008,Npas4
3009,Tmcc3
3010,Copg1
3011,Pabpc1
3012,Eif3c
3013,Eqtn
3014,Rock1
3015,Ulk1
3016,Tmem131
3017,Agap1
3018,Srsf1
3019,Fam20c
3020,Fbxo31
3021,Utrn
3022,Slc25a44
3023,Acat2
3024,Atf2
3025,Fcgrt
3026,Tulp4
3027,9430023L20Rik
3028,Ccdc109b
3029,Cadm2
3030,Mnf1
3031,Gfap
3032,Ano4
3033,Otub2
3034,Rpl22l1
3035,Fam195b
3036,Aim1
3037,Irf2bpl
3038,Rpl23a
3039,Ipo5
3040,Mcoln1
3041,Brd8
3042,Use1
3043,Hnrnpd
3044,Txndc12
3045,Herc1
3046,Prmt1
3047,Ugdh
3048,Grm2
3049,Abl1
3050,Ppp1r9b
3051,Ap1m1
3052,Pdcl
3053,Fto
3054,Erbb2ip
3055,Serpina3n
3056,Igf2r
3057,Gpc1
3058,4930481A15Rik
3059,Lrp8
3060,Afg3l2
3061,Rxrb
3062,Nedd4l
3063,Ola1
3064,Dmd
3065,Ramp1
3066,Kcnd3
3067,Ctif
3068,Gab2
3069,Brwd1
3070,Gcc2
3071,Fam174a
3072,Actr1b
3073,Npr1
3074,2410004N09Rik
3075,Ralgapb
3076,Ercc6l2
3077,Slbp
3078,Pde4b
3079,Tmem18
3080,Fbn2
3081,Snap25
3082,Secisbp2l
3083,Sacm1l
3084,Emc6
3085,Eri3
3086,Gng2
3087,Limd2
3088,AI987944
3089,Cnot7
3090,Zzz3
3091,Rc3h1
3092,Cplx2
3093,Dync1h1
3094,Apbb1
3095,Akap17b
3096,Ndufa8
3097,Slc39a1
3098,Wdr41
3099,Dcaf13
3100,Appbp2
3101,Abt1
3102,Mrpl52
3103,Cript
3104,Paip1
3105,Hmgb1
3106,Gpr137
3107,Dcaf12l1
3108,Tyro3
3109,Rer1
3110,Ddost
3111,Adal
3112,Syt6
3113,Elmod1
3114,Anp32e
3115,Anapc7
3116,Ndufb2
3117,Atp6v0e2
3118,Rasa2
3119,Ino80
3120,Kcnc3
3121,Vimp
3122,Gltscr1l
3123,Kdm4a
3124,Luc7l3
3125,Zswim7
3126,Gfod1
3127,Snx32
3128,Parp2
3129,Xpo5
3130,Fmn2
3131,Taf11
3132,Kpnb1
3133,Dusp3
3134,2310035C23Rik
3135,D19Ertd737e
3136,Gna13
3137,Crhbp
3138,Acvr2a
3139,9530059O14Rik
3140,Rbm7
3141,Itpk1
3142,Map2k4
3143,Fam21
3144,Ncoa5
3145,Lrrc4c
3146,Pcca
3147,C1d
3148,Rab7
3149,Kif1a
3150,Stx8
3151,Ppp2r3c
3152,Gnpda2
3153,Sdr42e1
3154,Higd1a
3155,Naf1
3156,Rnft1
3157,Cfl2
3158,Tmtc1
3159,Ss18l1
3160,Itfg1
3161,Uckl1
3162,Cct4
3163,Enpp5
3164,Zfpm1
3165,Itga4
3166,Sec23a
3167,Tmbim1
3168,Nup88
3169,Lrrc16b
3170,Cdc27
3171,Snx27
3172,Scn3a
3173,Ptrf
3174,Itgav
3175,Usp19
3176,Vwc2
3177,Clip1
3178,Map7d2
3179,Exosc10
3180,Sos2
